total_time_seconds,tokens_per_second,peak_vram_mb,kv_cache_method,perplexity,sample_id,dataset,baseline,window_size,max_new_tokens,rouge1,rouge2,rougeL,f1,exact_match
0.024842393580177022,40.25377010361633,213,2249.03759765625,9.797751426696777,govreport_41,govreport,full,N/A,256,0.28425096030729835,0.11553273427471117,0.1587708066581306,0.11494252873563218,0.0
0.024526327921194024,40.77251202108679,256,2249.20166015625,11.339920043945312,govreport_42,govreport,full,N/A,256,0.36740331491712713,0.13850415512465375,0.1712707182320442,0.14110429447852763,0.0
0.024482120032189414,40.84613582014902,256,2248.99169921875,22.03007698059082,govreport_43,govreport,full,N/A,256,0.3057851239669422,0.09392265193370167,0.17079889807162538,0.14197530864197533,0.0
0.02446629795304034,40.87255055584466,256,2248.93701171875,3.799579381942749,govreport_44,govreport,full,N/A,256,0.2683982683982684,0.1678726483357453,0.18759018759018758,0.18057921635434415,0.0
0.024510349045158364,40.799092585649426,256,2249.14501953125,8.847850799560547,govreport_45,govreport,full,N/A,256,0.30787589498806683,0.0861244019138756,0.15990453460620527,0.11290322580645162,0.0
0.02446236091782339,40.879128689144444,256,2249.06201171875,9.366926193237305,govreport_46,govreport,full,N/A,256,0.17771883289124668,0.05585106382978724,0.10610079575596817,0.09720176730486009,0.0
0.024491726158885285,40.83011517900761,256,2249.01123046875,16.384506225585938,govreport_47,govreport,full,N/A,256,0.3087621696801113,0.08089260808926081,0.16133518776077885,0.13554216867469882,0.0
0.024512575109838508,40.7953874906694,256,2248.91552734375,6.689473628997803,govreport_48,govreport,full,N/A,256,0.3076923076923077,0.08,0.1623931623931624,0.09375,0.0
0.024521462561096996,40.780601789490646,256,2249.20947265625,5.962043762207031,govreport_49,govreport,full,N/A,256,0.17938144329896907,0.03305785123966942,0.1092783505154639,0.06482593037214886,0.0
0.024496181576978415,40.82268891000559,256,2248.97900390625,7.247312068939209,govreport_50,govreport,full,N/A,256,0.3130659767141009,0.0959792477302205,0.17852522639068566,0.10719754977029096,0.0
0.02454148263495881,40.747334416361696,256,2249.23193359375,4.069890022277832,govreport_51,govreport,full,N/A,256,0.24639580602883354,0.0709592641261498,0.15203145478374835,0.07429420505200594,0.0
0.02453254944703076,40.762171993544385,256,2248.93701171875,5.586947917938232,govreport_52,govreport,full,N/A,256,0.30834512022630833,0.05673758865248227,0.1471004243281471,0.09006211180124224,0.0
0.024532509080017917,40.762239065653276,256,2248.99267578125,9.243017196655273,govreport_53,govreport,full,N/A,256,0.321273516642547,0.13642960812772134,0.191027496382055,0.09904153354632587,0.0
0.02453143616730813,40.76402185260772,256,2249.18310546875,8.487228393554688,govreport_54,govreport,full,N/A,256,0.30303030303030304,0.0729483282674772,0.1575757575757576,0.10256410256410257,0.0
0.02502924516738858,39.953262406128516,256,2249.12939453125,19.876178741455078,govreport_55,govreport,full,N/A,256,0.23542600896860988,0.056179775280898875,0.13004484304932737,0.07701863354037267,0.0
0.024904821664677,40.15286732280921,256,2248.93408203125,14.693190574645996,govreport_56,govreport,full,N/A,256,0.4370477568740956,0.18287373004354135,0.23154848046309695,0.16025641025641027,0.0
0.0246920827194117,40.49881135437187,256,2248.96142578125,10.213537216186523,govreport_57,govreport,full,N/A,256,0.3873626373626374,0.19008264462809918,0.18956043956043953,0.1368584758942457,0.0
0.024629456602269784,40.60178899390914,256,2249.04345703125,4.55306339263916,govreport_58,govreport,full,N/A,256,0.2860696517412935,0.09476309226932668,0.17412935323383083,0.08333333333333334,0.0
0.024623268560389988,40.611992577161,256,2248.96630859375,7.392679214477539,govreport_59,govreport,full,N/A,256,0.23249669749009247,0.10596026490066225,0.0977542932628798,0.13432835820895522,0.0
0.024481684144120663,40.846863071720186,256,2249.01416015625,3.5711758136749268,govreport_60,govreport,full,N/A,256,0.3238993710691824,0.05993690851735017,0.16352201257861634,0.09009009009009009,0.0
0.024450938755762763,40.898225216989395,256,2249.00244140625,6.848827838897705,govreport_61,govreport,full,N/A,256,0.2313323572474378,0.06461086637298091,0.10834553440702782,0.09920000000000001,0.0
0.02443851226416882,40.91902114132278,256,2248.92822265625,14.198888778686523,govreport_62,govreport,full,N/A,256,0.28924598269468477,0.11648079306071871,0.15822002472187885,0.1392235609103079,0.0
0.024447974254144356,40.90318443584268,256,2248.96728515625,18.28287696838379,govreport_63,govreport,full,N/A,256,0.31181102362204727,0.1263823064770932,0.1637795275590551,0.12433392539964479,0.0
0.024452880868921056,40.8949769706265,256,2249.04736328125,6.8082122802734375,govreport_64,govreport,full,N/A,256,0.29535864978902954,0.11001410437235544,0.16033755274261602,0.10559006211180125,0.0
0.024435163402813487,40.92462913036461,256,2248.98291015625,2.984654664993286,govreport_65,govreport,full,N/A,256,0.2065217391304348,0.0681198910081744,0.12771739130434784,0.0955518945634267,0.0
0.02443018660414964,40.93296609654807,256,2249.00244140625,8.116464614868164,govreport_66,govreport,full,N/A,256,0.2682602921646746,0.05059920106524634,0.15670650730411687,0.07246376811594203,0.0
0.02449451714346651,40.82546286350179,256,2249.14892578125,10.801046371459961,govreport_67,govreport,full,N/A,256,0.2795698924731183,0.08012326656394453,0.13824884792626727,0.13666666666666666,0.0
0.024467875045957044,40.86991608882011,256,2248.97900390625,4.986216068267822,govreport_68,govreport,full,N/A,256,0.2110091743119266,0.08735632183908044,0.1353211009174312,0.08111533586818759,0.0
0.024485139103489928,40.84109940210499,256,2248.95458984375,7.230304718017578,govreport_69,govreport,full,N/A,256,0.25157232704402516,0.06809583858764186,0.13333333333333333,0.09714285714285716,0.0
0.024490469659212977,40.83220999495262,256,2249.05322265625,9.055782318115234,govreport_70,govreport,full,N/A,256,0.2865671641791045,0.11077844311377244,0.16417910447761194,0.10950080515297908,0.0
0.02446332250838168,40.877521835285364,256,2249.05029296875,4.018886089324951,govreport_71,govreport,full,N/A,256,0.28276877761413843,0.06794682422451995,0.16494845360824745,0.07766990291262135,0.0
0.02445756908855401,40.88713789908065,256,2248.94580078125,15.05916976928711,govreport_72,govreport,full,N/A,256,0.26373626373626374,0.11013215859030837,0.14065934065934066,0.12423873325213153,0.0
0.024474566656863317,40.85874181227121,256,2248.91162109375,8.526097297668457,govreport_73,govreport,full,N/A,256,0.32974910394265233,0.15568862275449102,0.17204301075268819,0.1492921492921493,0.0
0.02447905420558527,40.851251506761024,256,2248.90576171875,12.966175079345703,govreport_74,govreport,full,N/A,256,0.2995720399429387,0.12589413447782546,0.17403708987161198,0.14150943396226415,0.0
0.024502875909092836,40.811535907460865,256,2248.97021484375,16.52025032043457,govreport_75,govreport,full,N/A,256,0.3073110285006196,0.14658385093167703,0.16852540272614622,0.1316872427983539,0.0
0.024468123767292127,40.86950064135095,256,2248.99462890625,14.774300575256348,govreport_76,govreport,full,N/A,256,0.29569892473118276,0.09433962264150944,0.14784946236559138,0.10834553440702784,0.0
0.024480621854308993,40.848635543299466,256,2248.98095703125,3.8683393001556396,govreport_77,govreport,full,N/A,256,0.22458270106221545,0.03348554033485541,0.13657056145675267,0.06518010291595197,0.0
0.02446194158983417,40.87982944148544,256,2248.97998046875,6.201131343841553,govreport_78,govreport,full,N/A,256,0.34557823129251697,0.12551159618008187,0.16598639455782316,0.10588235294117648,0.0
0.02448469732189551,40.84183630506828,256,2248.98291015625,3.63191556930542,govreport_79,govreport,full,N/A,256,0.23906705539358603,0.13157894736842105,0.1457725947521866,0.1243523316062176,0.0
0.024605301674455404,40.64164761036742,256,2249.10791015625,8.449851036071777,govreport_80,govreport,full,N/A,256,0.2918454935622318,0.13199426111908177,0.18311874105865522,0.10526315789473684,0.0
0.02448559667391237,40.84033619100766,256,2249.27099609375,3.339303970336914,govreport_81,govreport,full,N/A,256,0.21438263229308008,0.029931972789115645,0.13297150610583447,0.043887147335423204,0.0
0.024455355771351606,40.89083836479929,256,2248.92236328125,3.611677646636963,govreport_82,govreport,full,N/A,256,0.21468926553672318,0.06232294617563739,0.1497175141242938,0.055172413793103454,0.0
0.024468220653943717,40.86933881065941,256,2249.03271484375,3.8137333393096924,govreport_83,govreport,full,N/A,256,0.2672955974842767,0.07570977917981073,0.13836477987421383,0.08421052631578947,0.0
0.02447301863867324,40.86132629424636,256,2249.25439453125,4.090535640716553,govreport_84,govreport,full,N/A,256,0.21369450714823177,0.0904295403165034,0.11738148984198644,0.06568144499178982,0.0
0.02448845625622198,40.83556715609306,256,2249.25634765625,9.533916473388672,govreport_85,govreport,full,N/A,256,0.1687272727272727,0.04078659868900218,0.10181818181818181,0.04534792806880375,0.0
0.024493846314726397,40.826580976739926,256,2249.09228515625,6.753891944885254,govreport_86,govreport,full,N/A,256,0.255079006772009,0.04072398190045248,0.1399548532731377,0.09547738693467335,0.0
0.024529648057068698,40.76699338178358,256,2248.96533203125,3.52724027633667,govreport_87,govreport,full,N/A,256,0.29508196721311475,0.08920187793427231,0.16159250585480092,0.06658130601792574,0.0
0.024514896431355737,40.7915245654863,256,2249.04638671875,8.045934677124023,govreport_88,govreport,full,N/A,256,0.2903225806451613,0.13746630727762804,0.15053763440860216,0.09970674486803519,0.0
0.024516557619790547,40.78876062081277,256,2249.06103515625,9.978218078613281,govreport_89,govreport,full,N/A,256,0.293010752688172,0.07277628032345014,0.1586021505376344,0.125,0.0
0.024450231750961393,40.89940783324803,256,2248.94287109375,7.894399166107178,govreport_90,govreport,full,N/A,256,0.2431761786600496,0.05970149253731343,0.13399503722084366,0.09375,0.0
0.024541125050745904,40.74792813826626,256,2249.17822265625,5.452635288238525,govreport_91,govreport,full,N/A,256,0.23484119345524543,0.07907425265188042,0.14629451395572665,0.06994535519125682,0.0
0.02452808704401832,40.7695878690169,256,2249.24267578125,2.7348110675811768,govreport_92,govreport,full,N/A,256,0.1589267285861713,0.016546018614270942,0.11351909184726522,0.024858757062146894,0.0
0.02454176680475939,40.7468626018429,256,2249.00244140625,14.752938270568848,govreport_93,govreport,full,N/A,256,0.30145867098865475,0.0845528455284553,0.1620745542949757,0.09454545454545456,0.0
0.02450071352359373,40.81513785453712,256,2248.96240234375,14.803025245666504,govreport_94,govreport,full,N/A,256,0.34860050890585237,0.1683673469387755,0.17811704834605596,0.1741654571843251,0.0
0.024490604526363313,40.83198513632171,256,2249.01904296875,7.736425399780273,govreport_95,govreport,full,N/A,256,0.2477064220183486,0.0574712643678161,0.12155963302752294,0.09336609336609335,0.0
0.024479748506564647,40.85009287296533,256,2249.03759765625,9.44920539855957,govreport_96,govreport,full,N/A,256,0.2802919708029197,0.06149341142020497,0.12554744525547445,0.10610932475884244,0.0
0.0244878668745514,40.836549999348165,256,2249.12646484375,6.164872169494629,govreport_97,govreport,full,N/A,256,0.4067796610169492,0.24829931972789115,0.2745762711864407,0.13479052823315119,0.0
0.02449668914778158,40.82184306488455,256,2249.00244140625,11.32752513885498,govreport_98,govreport,full,N/A,256,0.36734693877551017,0.11604095563139932,0.17687074829931973,0.14095238095238097,0.0
0.024493964127032086,40.82638460698885,256,2249.01220703125,12.041071891784668,govreport_99,govreport,full,N/A,256,0.33551769331585846,0.1471747700394218,0.18086500655307997,0.12835820895522387,0.0
